year,state_po,district,candidate,party,candidatevotes,totalvotes,fusion_ticket
2012,MO,1,WM. LACY CLAY,DEMOCRAT,267927,340583,FALSE
2012,MO,2,GLENN KOENEN,DEMOCRAT,146272,394448,FALSE
2012,MO,2,ANN WAGNER,REPUBLICAN,236971,394448,FALSE
2012,MO,2,ANATOL ZORIKOVA,CONSTITUTION,2012,394448,FALSE
2012,MO,2,BILL SLANTZ,LIBERTARIAN,9193,394448,FALSE
2012,MO,3,STEVEN WILSON,LIBERTARIAN,12353,338385,FALSE
2012,MO,3,BLAINE LUETKEMEYER,REPUBLICAN,214843,338385,FALSE
2012,MO,3,ERIC C. MAYER,DEMOCRAT,111189,338385,FALSE
2012,MO,4,GREG COWAN,CONSTITUTION,2959,318723,FALSE
2012,MO,4,VICKY HARTZLER,REPUBLICAN,192237,318723,FALSE
2012,MO,4,TERESA HENSLEY,DEMOCRAT,113120,318723,FALSE
2012,MO,4,THOMAS HOLBROOK,LIBERTARIAN,10407,318723,FALSE
2012,MO,5,RANDALL ??RANDY?? LANGKRAEHR,LIBERTARIAN,8497,330942,FALSE
2012,MO,5,,,6,330942,FALSE
2012,MO,5,EMANUEL CLEAVER,DEMOCRAT,200290,330942,FALSE
2012,MO,5,JACOB TURK,REPUBLICAN,122149,330942,FALSE
2012,MO,6,KYLE YARBER,DEMOCRAT,108503,333688,FALSE
2012,MO,6,RUSS LEE MONCHIL,LIBERTARIAN,8279,333688,FALSE
2012,MO,6,SAM GRAVES,REPUBLICAN,216906,333688,FALSE
2012,MO,7,JIM EVANS,DEMOCRAT,98498,318740,FALSE
2012,MO,7,,,9,318740,FALSE
2012,MO,7,BILLY LONG,REPUBLICAN,203565,318740,FALSE
2012,MO,7,KEVIN CRAIG,LIBERTARIAN,16668,318740,FALSE
2012,MO,8,JACK RUSHIN,DEMOCRAT,73755,300391,FALSE
2012,MO,8,RICK VANDEVEN,LIBERTARIAN,10553,300391,FALSE
2012,MO,8,JO ANN EMERSON,REPUBLICAN,216083,300391,FALSE
2012,MT,0,STEVE DAINES,REPUBLICAN,255468,479740,FALSE
2012,MT,0,KIM GILLAN,DEMOCRAT,204939,479740,FALSE
2012,MT,0,DAVID KAISER,LIBERTARIAN,19333,479740,FALSE
2012,NE,1,KOREY L. REIMAN,DEMOCRAT,81206,256095,FALSE
2012,NE,1,JEFF FORTENBERRY,REPUBLICAN,174889,256095,FALSE
2012,NE,2,LEE TERRY,REPUBLICAN,133964,263731,FALSE
2012,NE,2,"JOHN W. EWING, JR.",DEMOCRAT,129767,263731,FALSE
2012,NE,3,MARK SULLIVAN,DEMOCRAT,65266,252689,FALSE
2012,NE,3,ADRIAN SMITH,REPUBLICAN,187423,252689,FALSE
2012,NV,1,CHRIS EDWARDS,REPUBLICAN,56521,179278,FALSE
2012,NV,1,STAN VAUGHAN,INDEPENDENT AMERICAN,4145,179278,FALSE
2012,NV,1,"WILLIAM """"BILL"""" POJUNIS",LIBERTARIAN,4645,179278,FALSE
2012,NV,1,DINA TITUS,DEMOCRAT,113967,179278,FALSE
2012,NV,2,RUSSELL BEST,INDEPENDENT AMERICAN,6051,281449,FALSE
2012,NV,2,MICHAEL L. HAINES,INDEPENDENT,11166,281449,FALSE
2012,NV,2,MARK E. AMODEI,REPUBLICAN,162213,281449,FALSE
2012,NV,2,SAMUEL KOEPNICK,DEMOCRAT,102019,281449,FALSE
2012,NV,3,JOHN OCEGUERA,DEMOCRAT,116823,272523,FALSE
2012,NV,3,TOM JONES,INDEPENDENT AMERICAN,5600,272523,FALSE
2012,NV,3,JOSEPH J. HECK,REPUBLICAN,137244,272523,FALSE
2012,NV,3,JIM MURPHY,INDEPENDENT,12856,272523,FALSE
2012,NV,4,STEVEN A. HORSFORD,DEMOCRAT,120501,240492,FALSE
2012,NV,4,FLOYD FITZGIBBONS,INDEPENDENT AMERICAN,9389,240492,FALSE
2012,NV,4,JOSEPH P. SILVESTRI,LIBERTARIAN,9341,240492,FALSE
2012,NV,4,DANNY TARKANIAN,REPUBLICAN,101261,240492,FALSE
2012,NH,1,CAROL SHEA-PORTER,DEMOCRAT,171650,345022,FALSE
2012,NH,1,FRANK C. GUINTA,REPUBLICAN,158659,345022,FALSE
2012,NH,1,SCATTER,,192,345022,FALSE
2012,NH,1,BRENDAN KELLY,LIBERTARIAN,14521,345022,FALSE
2012,NH,2,SCATTER,,206,337394,FALSE
2012,NH,2,ANN MCLANE KUSTER,DEMOCRAT,169275,337394,FALSE
2012,NH,2,CHARLES F. BASS,REPUBLICAN,152977,337394,FALSE
2012,NH,2,HARDY MACIA,LIBERTARIAN,14936,337394,FALSE
2012,NJ,1,GREGORY W. HORTON,REPUBLICAN,92459,308519,FALSE
2012,NJ,1,ROBERT E. ANDREWS,DEMOCRAT,210470,308519,FALSE
2012,NJ,1,MARGARET CHAPMAN,REFORM,1177,308519,FALSE
2012,NJ,1,JOHN WILLIAM REITTER,GREEN,4413,308519,FALSE
2012,NJ,2,"DAVID W. BOWEN, SR.",THE PEOPLE'S AGENDA,1010,289069,FALSE
2012,NJ,2,CASSANDRA SHOBER,DEMOCRAT,116462,289069,FALSE
2012,NJ,2,JOHN ORDILLE,LIBERTARIAN,2699,289069,FALSE
2012,NJ,2,FRANK A. LOBIONDO,REPUBLICAN,166677,289069,FALSE
2012,NJ,2,CHARLES LUKENS,CONSTITUTIONAL CONSERVATIVE,1329,289069,FALSE
2012,NJ,2,"FRANK FARALLI, JR.","CONSERVATIVE, COMPASSIONATE, CREATIVE",892,289069,FALSE
2012,NJ,3,ROBERT SHAPIRO,BOB?S FOR JOBS,1104,324399,FALSE
2012,NJ,3,JON RUNYAN,REPUBLICAN,174253,324399,FALSE
2012,NJ,3,FREDERICK JOHN LAVERGNE,NO SLOGAN,770,324399,FALSE
2012,NJ,3,SHELLEY ADLER,DEMOCRAT,145506,324399,FALSE
2012,NJ,3,ROBERT EDWARD FORCHION,LEGALIZE MARIJUANA,1956,324399,FALSE
2012,NJ,3,ROBERT WITTERSCHEIN,NONE OF THEM,530,324399,FALSE
2012,NJ,3,"CHRISTOPHER G. DENNICK, JR.",NO SLOGAN,280,324399,FALSE
2012,NJ,4,BRIAN P. FROELICH,DEMOCRAT,107991,306247,FALSE
2012,NJ,4,LEONARD P. MARSHALL,NO SLOGAN,3111,306247,FALSE
2012,NJ,4,CHRISTOPHER H. SMITH,REPUBLICAN,195145,306247,FALSE
2012,NJ,5,PATRICIA ALESSANDRINI,GREEN,6770,304371,FALSE
2012,NJ,5,SCOTT GARRETT,REPUBLICAN,167501,304371,FALSE
2012,NJ,5,ADAM GUSSEN,DEMOCRAT,130100,304371,FALSE
2012,NJ,6,MAC DARA LYDEN,INDEPENDENT,830,239638,FALSE
2012,NJ,6,ANNA LITTLE,REPUBLICAN,84360,239638,FALSE
2012,NJ,6,LEN FLYNN,LIBERTARIAN,1392,239638,FALSE
2012,NJ,6,KAREN ZALETEL,OVERTHROW ALL INCUMBENTS,868,239638,FALSE
2012,NJ,6,"FRANK PALLONE, JR.",DEMOCRAT,151782,239638,FALSE
2012,NJ,6,HERBERT L. TARBOUS,REFORM,406,239638,FALSE
2012,NJ,7,UPENDRA J. CHIVUKULA,DEMOCRAT,123057,307315,FALSE
2012,NJ,7,PATRICK MCKNIGHT,LIBERTARIAN,4078,307315,FALSE
2012,NJ,7,LEONARD LANCE,REPUBLICAN,175662,307315,FALSE
2012,NJ,7,DENNIS A. BREEN,INDEPENDENT REFORM CANDIDATE,4518,307315,FALSE
2012,NJ,8,ALBIO SIRES,DEMOCRAT,130853,167790,FALSE
2012,NJ,8,MARIA KARCZEWSKI,REPUBLICAN,31763,167790,FALSE
2012,NJ,8,PABLO OLIVERA,UNITY IS STRENGTH,1625,167790,FALSE
2012,NJ,8,STEPHEN DELUCA,RESTORING AMERICA?S PROMISE,1710,167790,FALSE
2012,NJ,8,HERBERT H. SHAW,POLITICIANS ARE CROOKS,1839,167790,FALSE
2012,NJ,9,"BILL PASCRELL, JR.",DEMOCRAT,162822,220133,FALSE
2012,NJ,9,SHMULEY BOTEACH,REPUBLICAN,55091,220133,FALSE
2012,NJ,9,JEANETTE WOOLSEY,CONSTITUTION,1082,220133,FALSE
2012,NJ,9,E. DAVID SMITH,ABUNDANT AMERICA,1138,220133,FALSE
2012,NJ,10,JOANNE MILLER,"CHANGE, CHANGE, CHANGE",3127,230060,FALSE
2012,NJ,10,BRIAN C. KELEMEN,REPUBLICAN,24271,230060,FALSE
2012,NJ,10,"DONALD M. PAYNE, JR.",DEMOCRAT,201435,230060,FALSE
2012,NJ,10,MICK ERICKSON,LIBERTARIAN,1227,230060,FALSE
2012,NJ,11,RODNEY P. FRELINGHUYSEN,REPUBLICAN,182237,309859,FALSE
2012,NJ,11,JOHN ARVANITES,DEMOCRAT,123897,309859,FALSE
2012,NJ,11,BARRY BERLIN,OPPOSING CONGRESSIONAL GRIDLOCK,3725,309859,FALSE
2012,NJ,12,ERIC A. BECK,REPUBLICAN,80906,274378,FALSE
2012,NJ,12,KENNETH J. CODY,TRUTH VISION HOPE,1285,274378,FALSE
2012,NJ,12,JACK FREUDENHEIM,INDEPENDENT,2261,274378,FALSE
2012,NJ,12,RUSH D. HOLT,DEMOCRAT,189926,274378,FALSE
2012,NM,1,JANICE E. ARNOLD-JONES,REPUBLICAN,112473,275856,FALSE
2012,NM,1,MICHELLE LUJAN GRISHAM,DEMOCRAT,162924,275856,FALSE
2012,NM,1,,,459,275856,FALSE
2012,NM,2,,,173,225515,FALSE
2012,NM,2,EVELYN MADRID ERHARD,DEMOCRAT,92162,225515,FALSE
2012,NM,2,STEVEN PEARCE,REPUBLICAN,133180,225515,FALSE
2012,NM,3,JEFFERSON L. BYRD,REPUBLICAN,97616,264719,FALSE
2012,NM,3,BEN BAY LUJ_N,DEMOCRAT,167103,264719,FALSE
2012,NY,1,BLANK VOTE/VOID VOTE/SCATTERING,,17730,294578,FALSE
2012,NY,2,BLANK VOTE/VOID VOTE/SCATTERING,,29927,271832,FALSE
2012,NY,3,ANTHONY TOLDA,CONSTITUTION,366,306274,FALSE
2012,NY,3,MICHAEL MCDERMOTT,LIBERTARIAN,1641,306274,FALSE
2012,NY,3,BLANK VOTE/VOID VOTE/SCATTERING,,33644,306274,FALSE
2012,NY,4,BLANK VOTE/VOID VOTE/SCATTERING,,34233,299484,FALSE
2012,NY,4,FRANK J. SCATURRO,CONSERVATIVE,15603,299484,FALSE
2012,NY,5,CATHERINE WARK,LIBERTARIAN,1345,224508,FALSE
2012,NY,5,BLANK VOTE/VOID VOTE/SCATTERING,,37453,224508,FALSE
2012,NY,5,GREGORY W. MEEKS,DEMOCRAT,167835,224508,FALSE
2012,NY,5,ALLAN W. JENNINGS,REPUBLICAN,17875,224508,FALSE
2012,NY,6,EVERGREEN C. CHOU,GREEN,1913,186932,FALSE
2012,NY,6,BLANK VOTE/VOID VOTE/SCATTERING,,22675,186932,FALSE
2012,NY,7,BLANK VOTE/VOID VOTE/SCATTERING,,29692,178825,FALSE
2012,NY,7,JAMES MURRAY,CONSERVATIVE,7811,178825,FALSE
2012,NY,8,BLANK VOTE/VOID VOTE/SCATTERING,,32163,236292,FALSE
2012,NY,8,COLIN M. BEAVAN,GREEN,2441,236292,FALSE
2012,NY,9,VIVIA M. MORGAN,GREEN,2991,238957,FALSE
2012,NY,9,BLANK VOTE/VOID VOTE/SCATTERING,,25661,238957,FALSE
2012,NY,10,BLANK VOTE/VOID VOTE/SCATTERING,,32012,236323,FALSE
2012,NY,11,BLANK VOTE/VOID VOTE/SCATTERING,,17270,214755,FALSE
2012,NY,11,HENRY J. BARDEL,GREEN,1939,214755,FALSE
2012,NY,12,BLANK VOTE/VOID VOTE/SCATTERING,,28140,268287,FALSE
2012,NY,13,BLANK VOTE/VOID VOTE/SCATTERING,,40718,233172,FALSE
2012,NY,13,CRAIG SCHLEY,REPUBLICAN,12132,233172,FALSE
2012,NY,13,DEBORAH O. LIATOS,SOCIALIST WORKERS,5533,233172,FALSE
2012,NY,14,BLANK VOTE/VOID VOTE/SCATTERING,,25909,170995,FALSE
2012,NY,14,ANTHONY GRONOWICZ,GREEN,2570,170995,FALSE
2012,NY,15,BLANK VOTE/VOID VOTE/SCATTERING,,21557,178645,FALSE
2012,NY,16,JOSEPH DIAFERIA,GREEN,2974,270320,FALSE
2012,NY,16,BLANK VOTE/VOID VOTE/SCATTERING,,33850,270320,FALSE
2012,NY,16,JOSEPH MCLAUGHLIN,REPUBLICAN,53935,270320,FALSE
2012,NY,17,FRANCIS E. MORGANTHALER,WE THE PEOPLE,2771,297379,FALSE
2012,NY,17,JOE E. CARVIN,REPUBLICAN,91899,297379,FALSE
2012,NY,17,BLANK VOTE/VOID VOTE/SCATTERING,,31292,297379,FALSE
2012,NY,18,BLANK VOTE/VOID VOTE/SCATTERING,,18542,295436,FALSE
2012,NY,19,BLANK VOTE/VOID VOTE/SCATTERING,,22579,305882,FALSE
2012,NY,20,BLANK VOTE/VOID VOTE/SCATTERING,,20500,317678,FALSE
2012,NY,21,BLANK VOTE/VOID VOTE/SCATTERING,,16290,268741,FALSE
2012,NY,21,DONALD L. HASSIG,GREEN,4174,268741,FALSE
2012,NY,22,BLANK VOTE/VOID VOTE/SCATTERING,,20168,280189,FALSE
2012,NY,22,DAN LAMB,DEMOCRAT,102080,280189,FALSE
2012,NY,23,BLANK VOTE/VOID VOTE/SCATTERING,,14592,279796,FALSE
2012,NY,24,URSULA E. ROZUM,GREEN,22670,303567,FALSE
2012,NY,24,BLANK VOTE/VOID VOTE/SCATTERING,,10799,303567,FALSE
2012,NY,25,BLANK VOTE/VOID VOTE/SCATTERING,,9561,322760,FALSE
2012,NY,26,BLANK VOTE/VOID VOTE/SCATTERING,,20707,304961,FALSE
2012,NY,27,BLANK VOTE/VOID VOTE/SCATTERING,,12329,329768,FALSE
2012,NC,1,DARRYL HOLLOMAN,LIBERTARIAN,6134,338066,FALSE
2012,NC,1,G. K. BUTTERFIELD,DEMOCRAT,254644,338066,FALSE
2012,NC,1,PETE DILAURO,REPUBLICAN,77288,338066,FALSE
2012,NC,2,BRIAN IRVING,LIBERTARIAN,8358,311397,FALSE
2012,NC,2,RENEE L. ELLMERS,REPUBLICAN,174066,311397,FALSE
2012,NC,2,STEVE WILKINS,DEMOCRAT,128973,311397,FALSE
2012,NC,3,WALTER B. JONES,REPUBLICAN,195571,309885,FALSE
2012,NC,3,ERIK ANDERSON,DEMOCRAT,114314,309885,FALSE
2012,NC,4,TIM D?ANNUNZIO,REPUBLICAN,88951,348485,FALSE
2012,NC,4,DAVID E. PRICE,DEMOCRAT,259534,348485,FALSE
2012,NC,5,VIRGINIA FOXX,REPUBLICAN,200945,349197,FALSE
2012,NC,5,ELISABETH MOTSINGER,DEMOCRAT,148252,349197,FALSE
2012,NC,6,HOWARD COBLE,REPUBLICAN,222116,364583,FALSE
2012,NC,6,TONY FORIEST,DEMOCRAT,142467,364583,FALSE
2012,NC,7,MIKE MCINTYRE,DEMOCRAT,168695,336736,FALSE
2012,NC,7,DAVID ROUZER,REPUBLICAN,168041,336736,FALSE
2012,NC,8,LARRY KISSELL,DEMOCRAT,137139,302280,FALSE
