year,state_po,district,candidate,FirstName,LastName,party,candidatevotes,totalvotes,fusion_ticket
2016,CA,11,ROGER ALLEN PETERSEN,ROGER,,REPUBLICAN,83341,298209,FALSE
2016,CA,12,NANCY PELOSI,NANCY,,DEMOCRAT,274035,338845,FALSE
2016,CA,12,PRESTON PICUS,PRESTON,,NONE,64810,338845,FALSE
2016,CA,13,SUE CARO,SUE,,REPUBLICAN,29754,322871,FALSE
2016,CA,13,BARBARA LEE,BARBARA,,DEMOCRAT,293117,322871,FALSE
2016,CA,14,JACKIE SPEIER,JACKIE,,DEMOCRAT,231630,286447,FALSE
2016,CA,14,ANGEL CARDENAS,ANGEL,,REPUBLICAN,54817,286447,FALSE
2016,CA,15,DANNY R. TURNER,DANNY,,REPUBLICAN,70619,269197,FALSE
2016,CA,15,ERIC SWALWELL,ERIC,,DEMOCRAT,198578,269197,FALSE
2016,CA,16,JIM COSTA,JIM,,DEMOCRAT,97473,167956,FALSE
2016,CA,16,JOHNNY M. TACHERRA,JOHNNY,,REPUBLICAN,70483,167956,FALSE
2016,CA,17,RO KHANNA,RO,,DEMOCRAT,142268,233192,FALSE
2016,CA,17,MICHAEL M. HONDA,MICHAEL,,DEMOCRAT,90924,233192,FALSE
2016,CA,18,RICHARD B. FOX,RICHARD,,REPUBLICAN,93470,323930,FALSE
2016,CA,18,ANNA G. ESHOO,ANNA,,DEMOCRAT,230460,323930,FALSE
2016,CA,19,ZOE LOFGREN,ZOE,,DEMOCRAT,181802,245863,FALSE
2016,CA,19,G. BURT LANCASTER,G.,,REPUBLICAN,64061,245863,FALSE
2016,CA,20,CASEY LUCIUS,CASEY,,REPUBLICAN,74811,255791,FALSE
2016,CA,20,JIMMY PANETTA,JIMMY,,DEMOCRAT,180980,255791,FALSE
2016,CA,21,DAVID G. VALADAO,DAVID,,REPUBLICAN,75126,132408,FALSE
2016,CA,21,EMILIO HUERTA,EMILIO,,DEMOCRAT,57282,132408,FALSE
2016,CA,22,LOUIE J. CAMPOS,LOUIE,,DEMOCRAT,76211,234966,FALSE
2016,CA,22,DEVIN NUNES,DEVIN,,REPUBLICAN,158755,234966,FALSE
2016,CA,23,KEVIN MCCARTHY,KEVIN,,REPUBLICAN,167116,241584,FALSE
2016,CA,23,WENDY REED,WENDY,,DEMOCRAT,74468,241584,FALSE
2016,CA,24,SALUD CARBAJAL,SALUD,,DEMOCRAT,166034,310814,FALSE
2016,CA,24,JUSTIN DONALD FAREED,JUSTIN,,REPUBLICAN,144780,310814,FALSE
2016,CA,25,STEPHEN KNIGHT,STEPHEN,,REPUBLICAN,138755,261161,FALSE
2016,CA,25,BRYAN CAFORIO,BRYAN,,DEMOCRAT,122406,261161,FALSE
2016,CA,26,RAFAEL A. DAGNESSES,RAFAEL,,REPUBLICAN,111059,280307,FALSE
2016,CA,26,JULIA BROWNLEY,JULIA,,DEMOCRAT,169248,280307,FALSE
2016,CA,27,JACK ORSWELL,JACK,,REPUBLICAN,81655,250632,FALSE
2016,CA,27,JUDY CHU,JUDY,,DEMOCRAT,168977,250632,FALSE
2016,CA,28,LENORE SOLIS,LENORE,,REPUBLICAN,59526,270409,FALSE
2016,CA,28,ADAM B. SCHIFF,ADAM,,DEMOCRAT,210883,270409,FALSE
2016,CA,29,TONY C_RDENAS,TONY,,DEMOCRAT,128407,171824,FALSE
2016,CA,29,RICHARD ALARCON,RICHARD,,DEMOCRAT,43417,171824,FALSE
2016,CA,30,MARK REED,MARK,,REPUBLICAN,77325,282604,FALSE
2016,CA,30,BRAD SHERMAN,BRAD,,DEMOCRAT,205279,282604,FALSE
2016,CA,31,PETE AGUILAR,PETE,,DEMOCRAT,121070,215936,FALSE
2016,CA,31,PAUL CHABOT,PAUL,,REPUBLICAN,94866,215936,FALSE
2016,CA,32,GRACE F. NAPOLITANO,GRACE,,DEMOCRAT,114926,186646,FALSE
2016,CA,32,ROGER HERN_NDEZ,ROGER,,DEMOCRAT,71720,186646,FALSE
2016,CA,33,KENNETH W. WRIGHT,KENNETH,,REPUBLICAN,110822,330219,FALSE
2016,CA,33,TED LIEU,TED,,DEMOCRAT,219397,330219,FALSE
2016,CA,34,ADRIENNE NICOLE EDWARDS,ADRIENNE,,DEMOCRAT,36314,159156,FALSE
2016,CA,34,XAVIER BECERRA,XAVIER,,DEMOCRAT,122842,159156,FALSE
2016,CA,35,TYLER FISCHELLA,TYLER,,REPUBLICAN,47309,171353,FALSE
2016,CA,35,NORMA J. TORRES,NORMA,,DEMOCRAT,124044,171353,FALSE
2016,CA,36,JEFF STONE,JEFF,,REPUBLICAN,88269,232617,FALSE
2016,CA,36,RAUL RUIZ,RAUL,,DEMOCRAT,144348,232617,FALSE
2016,CA,37,KAREN BASS,KAREN,,DEMOCRAT,192490,237272,FALSE
2016,CA,37,CHRIS BLAKE WIGGINS,CHRIS,,DEMOCRAT,44782,237272,FALSE
2016,CA,38,LINDA T. S_NCHEZ,LINDA,,DEMOCRAT,163590,232114,FALSE
2016,CA,38,RYAN DOWNING,RYAN,,REPUBLICAN,68524,232114,FALSE
2016,CA,39,BRETT MURDOCK,BRETT,,DEMOCRAT,112679,263456,FALSE
2016,CA,39,EDWARD R. ROYCE,EDWARD,,REPUBLICAN,150777,263456,FALSE
2016,CA,40,ROMAN GABRIEL GONZALEZ,ROMAN,,NONE,42743,149297,FALSE
2016,CA,40,LUCILLE ROYBAL-ALLARD,LUCILLE,,DEMOCRAT,106554,149297,FALSE
2016,CA,41,DOUG SHEPHERD,DOUG,,REPUBLICAN,69159,197323,FALSE
2016,CA,41,MARK TAKANO,MARK,,DEMOCRAT,128164,197323,FALSE
2016,CA,42,TIM SHERIDAN,TIM,,DEMOCRAT,104689,254236,FALSE
2016,CA,42,KEN CALVERT,KEN,,REPUBLICAN,149547,254236,FALSE
2016,CA,43,MAXINE WATERS,MAXINE,,DEMOCRAT,167017,219516,FALSE
2016,CA,43,OMAR NAVARRO,OMAR,,REPUBLICAN,52499,219516,FALSE
2016,CA,44,NANETTE DIAZ BARRAG�___�__�N,NANETTE,,DEMOCRAT,93124,178413,FALSE
2016,CA,44,ISADORE HALL III,ISADORE,,DEMOCRAT,85289,178413,FALSE
2016,CA,45,RON VARASTEH,RON,,DEMOCRAT,129231,311849,FALSE
2016,CA,45,MIMI WALTERS,MIMI,,REPUBLICAN,182618,311849,FALSE
2016,CA,46,BAO NGUYEN,BAO,,DEMOCRAT,49345,164593,FALSE
2016,CA,46,LOU CORREA,LOU,,DEMOCRAT,115248,164593,FALSE
2016,CA,47,ANDY WHALLON,ANDY,,REPUBLICAN,88109,242868,FALSE
2016,CA,47,ALAN S. LOWENTHAL,ALAN,,DEMOCRAT,154759,242868,FALSE
2016,CA,48,DANA ROHRABACHER,DANA,,REPUBLICAN,178701,306416,FALSE
2016,CA,48,SUZANNE SAVARY,SUZANNE,,DEMOCRAT,127715,306416,FALSE
2016,CA,49,DARRELL E. ISSA,DARRELL,,REPUBLICAN,155888,310155,FALSE
2016,CA,49,DOUG APPLEGATE,DOUG,,DEMOCRAT,154267,310155,FALSE
2016,CA,50,DUNCAN HUNTER,DUNCAN,,REPUBLICAN,179937,283583,FALSE
2016,CA,50,PATRICK MALLOY,PATRICK,,DEMOCRAT,103646,283583,FALSE
2016,CA,51,"JUAN M. HIDALGO, JR.",JUAN,,REPUBLICAN,54362,199524,FALSE
2016,CA,51,JUAN VARGAS,JUAN,,DEMOCRAT,145162,199524,FALSE
2016,CA,52,DENISE GITSHAM,DENISE,,REPUBLICAN,139403,320656,FALSE
2016,CA,52,SCOTT H. PETERS,SCOTT,,DEMOCRAT,181253,320656,FALSE
2016,CA,53,JAMES VELTMEYER,JAMES,,REPUBLICAN,97968,296956,FALSE
2016,CA,53,SUSAN A. DAVIS,SUSAN,,DEMOCRAT,198988,296956,FALSE
2016,CO,1,DIANA DEGETTE,DIANA,,DEMOCRAT,257254,379036,FALSE
2016,CO,1,DARRELL DINGES,DARRELL,,LIBERTARIAN,16752,379036,FALSE
2016,CO,1,"CHARLES """"CASPER"""" STOCKHAM",CHARLES,,REPUBLICAN,105030,379036,FALSE
2016,CO,2,JARED POLIS,JARED,,DEMOCRAT,260175,457312,FALSE
2016,CO,2,RICHARD LONGSTRETH,RICHARD,,LIBERTARIAN,27136,457312,FALSE
2016,CO,2,NICHOLAS MORSE,NICHOLAS,,REPUBLICAN,170001,457312,FALSE
2016,CO,3,GAYLON KENT,GAYLON,,LIBERTARIAN,18903,374037,FALSE
2016,CO,3,SCOTT R. TIPTON,SCOTT,,REPUBLICAN,204220,374037,FALSE
2016,CO,3,GAIL SCHWARTZ,GAIL,,DEMOCRAT,150914,374037,FALSE
2016,CO,4,KEN BUCK,KEN,,REPUBLICAN,248230,390633,FALSE
2016,CO,4,BRUCE GRIFFITH,BRUCE,,LIBERTARIAN,18761,390633,FALSE
2016,CO,4,BOB SEAY,BOB,,DEMOCRAT,123642,390633,FALSE
2016,CO,5,DOUG LAMBORN,DOUG,,REPUBLICAN,225445,361993,FALSE
2016,CO,5,MISTY PLOWRIGHT,MISTY,,DEMOCRAT,111676,361993,FALSE
2016,CO,5,MIKE MCREDMOND,MIKE,,LIBERTARIAN,24872,361993,FALSE
2016,CO,6,MIKE COFFMAN,MIKE,,REPUBLICAN,191626,376417,FALSE
2016,CO,6,NORM OLSEN,NORM,,LIBERTARIAN,18778,376417,FALSE
2016,CO,6,MORGAN CARROLL,MORGAN,,DEMOCRAT,160372,376417,FALSE
2016,CO,6,ROBERT LEE WORTHEY,ROBERT,,GREEN,5641,376417,FALSE
2016,CO,7,ED PERLMUTTER,ED,,DEMOCRAT,199758,362010,FALSE
2016,CO,7,MARTIN L. BUCHANAN,MARTIN,,LIBERTARIAN,18186,362010,FALSE
2016,CO,7,GEORGE ATHANASOPOULOS,GEORGE,,REPUBLICAN,144066,362010,FALSE
2016,CT,2,DANIEL REALE,DANIEL,,LIBERTARIAN,4949,330257,FALSE
2016,CT,2,JOE COURTNEY,JOE,,WORKING FAMILIES,22608,330257,TRUE
2016,CT,2,JONATHAN PELTO,JONATHAN,,GREEN,5332,330257,FALSE
2016,CT,2,,#VALUE!,,,9,330257,FALSE
2016,CT,2,DARIA NOVAK,DARIA,,REPUBLICAN,111149,330257,FALSE
2016,CT,2,JOE COURTNEY,JOE,,DEMOCRAT,186210,330257,TRUE
2016,CT,3,,#VALUE!,,,3,309379,FALSE
2016,CT,3,,#VALUE!,,,18,309379,FALSE
2016,CT,3,ROSA L. DELAURO,ROSA,,WORKING FAMILIES,21298,309379,TRUE
2016,CT,3,ROSA L. DELAURO,ROSA,,DEMOCRAT,192274,309379,TRUE
2016,CT,3,ANGEL CADENA,ANGEL,,REPUBLICAN,95786,309379,FALSE
2016,CT,4,JOHN SHABAN,JOHN,,INDEPENDENT,5071,313540,TRUE
2016,CT,4,JAMES A. HIMES,JAMES,,DEMOCRAT,187811,313540,FALSE
2016,CT,4,JOHN SHABAN,JOHN,,REPUBLICAN,120653,313540,TRUE
2016,CT,4,,#VALUE!,,,5,313540,FALSE
2016,CT,5,CLAY COPE,CLAY,,INDEPENDENT,4901,309082,TRUE
2016,CT,5,ELIZABETH H. ETSY,ELIZABETH,,DEMOCRAT,163499,309082,TRUE
2016,CT,5,CLAY COPE,CLAY,,REPUBLICAN,124900,309082,TRUE
2016,CT,5,,#VALUE!,,,1,309082,FALSE
2016,CT,5,ELIZABETH H. ETSY,ELIZABETH,,WORKING FAMILIES,15753,309082,TRUE
2016,CT,5,,#VALUE!,,,28,309082,FALSE
2016,DE,0,HANS REIGLE,HANS,,REPUBLICAN,172301,420617,FALSE
2016,DE,0,LISA BLUNT ROCHESTER,LISA,,DEMOCRAT,233554,420617,FALSE
2016,DE,0,MARK J. PERRI,MARK,,GREEN,8326,420617,FALSE
2016,DE,0,SCOTT A. GESTY,SCOTT,,LIBERTARIAN,6436,420617,FALSE
2016,FL,1,MATT GAETZ,MATT,,REPUBLICAN,255107,369186,FALSE
2016,FL,1,STEVEN SPECHT,STEVEN,,DEMOCRAT,114079,369186,FALSE
2016,FL,2,WALTER DARTLAND,WALTER,,DEMOCRAT,102801,343362,FALSE
2016,FL,2,,#VALUE!,,,3,343362,FALSE
2016,FL,2,ROB LAPHAM,ROB,,LIBERTARIAN,9395,343362,FALSE
2016,FL,2,NEAL DUNN,NEAL,,REPUBLICAN,231163,343362,FALSE
2016,FL,3,"KENNETH """"KEN"""" MCGURN",KENNETH,,DEMOCRAT,136338,342700,FALSE
2016,FL,3,TED S. YOHO,TED,,REPUBLICAN,193843,342700,FALSE
2016,FL,3,TOM WELLS,TOM,,NONE,12519,342700,FALSE
2016,FL,4,,#VALUE!,,,11,409662,FALSE
2016,FL,4,DAVID E. BRUDERLY,DAVID,,DEMOCRAT,113088,409662,FALSE
2016,FL,4,JOHN RUTHERFORD,JOHN,,REPUBLICAN,287509,409662,FALSE
2016,FL,4,GARY L. KONIZ,GARY,,NONE,9054,409662,FALSE
2016,FL,5,GLO SMITH,GLO,,REPUBLICAN,108325,302874,FALSE
2016,FL,5,AL LAWSON,AL,,DEMOCRAT,194549,302874,FALSE
2016,FL,6,"WILLIAM """"BILL"""" MCCULLOUGH",WILLIAM,,DEMOCRAT,151051,364570,FALSE
2016,FL,6,RON DESANTIS,RON,,REPUBLICAN,213519,364570,FALSE
2016,FL,7,,#VALUE!,,,33,353655,FALSE
2016,FL,7,JOHN L. MICA,JOHN,,REPUBLICAN,171583,353655,FALSE
2016,FL,7,STEPHANIE MURPHY,STEPHANIE,,DEMOCRAT,182039,353655,FALSE
2016,FL,8,CORRY WESTBROOK,CORRY,,DEMOCRAT,127127,390561,FALSE
2016,FL,8,BILL STINSON,BILL,,NONE,16951,390561,FALSE
2016,FL,8,BILL POSEY,BILL,,REPUBLICAN,246483,390561,FALSE
2016,FL,9,DARREN SOTO,DARREN,,DEMOCRAT,195311,339761,FALSE
2016,FL,9,WAYNE LIEBNITZKY,WAYNE,,REPUBLICAN,144450,339761,FALSE
2016,FL,10,VAL DEMINGS,VAL,,DEMOCRAT,198491,305989,FALSE
2016,FL,10,THUY LOWE,THUY,,REPUBLICAN,107498,305989,FALSE
2016,FL,11,DAVE KOLLER,DAVE,,DEMOCRAT,124713,394719,FALSE
2016,FL,11,DANIEL WEBSTER,DANIEL,,REPUBLICAN,258016,394719,FALSE
2016,FL,11,BRUCE RAY RIGGS,BRUCE,,NONE,11990,394719,FALSE
2016,FL,12,GUS M. BILIRAKIS,GUS,,REPUBLICAN,253559,369669,FALSE
2016,FL,12,ROBERT MATTHEW TAGER,ROBERT,,DEMOCRAT,116110,369669,FALSE
2016,FL,13,CHARLIE CRIST,CHARLIE,,DEMOCRAT,184693,355842,FALSE
2016,FL,13,DAVID W JOLLY,DAVID,,REPUBLICAN,171149,355842,FALSE
2016,FL,14,KATHY CASTOR,KATHY,,DEMOCRAT,195789,316877,FALSE
2016,FL,14,CHRISTINE QUINN,CHRISTINE,,REPUBLICAN,121088,316877,FALSE
2016,FL,15,DENNIS A. ROSS,DENNIS,,REPUBLICAN,182999,318474,FALSE
2016,FL,15,JIM LANGE,JIM,,DEMOCRAT,135475,318474,FALSE
2016,FL,16,VERN BUCHANAN,VERN,,REPUBLICAN,230654,385916,FALSE
2016,FL,16,JAN SCHNEIDER,JAN,,DEMOCRAT,155262,385916,FALSE
2016,FL,17,APRIL FREEMAN,APRIL,,DEMOCRAT,115974,338675,FALSE
2016,FL,17,THOMAS J. ROONEY,THOMAS,,REPUBLICAN,209348,338675,FALSE
2016,FL,17,JOHN W. SAWYER III,JOHN,,NONE,13353,338675,FALSE
2016,FL,18,,#VALUE!,,,9,375918,FALSE
2016,FL,18,BRIAN MAST,BRIAN,,REPUBLICAN,201488,375918,FALSE
2016,FL,18,CARLA SPALDING,CARLA,,NONE,12503,375918,FALSE
2016,FL,18,RANDY PERKINS,RANDY,,DEMOCRAT,161918,375918,FALSE
2016,FL,19,FRANCIS ROONEY,FRANCIS,,REPUBLICAN,239225,363166,FALSE
2016,FL,19,,#VALUE!,,,20,363166,FALSE
2016,FL,19,,#VALUE!,,,109,363166,FALSE
2016,FL,19,ROBERT M. NEELD,ROBERT,,DEMOCRAT,123812,363166,FALSE
2016,FL,20,GARY STEIN,GARY,,REPUBLICAN,54646,277560,FALSE
2016,FL,20,ALCEE L. HASTINGS,ALCEE,,DEMOCRAT,222914,277560,FALSE
2016,FL,21,PAUL SPAIN,PAUL,,REPUBLICAN,118038,335861,FALSE
2016,FL,21,LOIS FRANKEL,LOIS,,DEMOCRAT,210606,335861,FALSE
2016,FL,21,"W. MICHAEL """"MIKE"""" TROUT",W.,,NONE,7217,335861,FALSE
2016,FL,22,ANDREA LEIGH MCGEE,ANDREA,,REPUBLICAN,138737,337850,FALSE
2016,FL,22,THEODORE E. DEUTCH,THEODORE,,DEMOCRAT,199113,337850,FALSE
2016,FL,23,DEBBIE WASSERMAN SCHULTZ,DEBBIE,,DEMOCRAT,183225,323120,FALSE
2016,FL,23,DON ENDRISS,DON,,NONE,5180,323120,FALSE
2016,FL,23,LYLE MILSTEIN,LYLE,,NONE,3897,323120,FALSE
2016,FL,23,"JOSEPH """"JOE"""" KAUFMAN",JOSEPH,,REPUBLICAN,130818,323120,FALSE
2016,FL,24,FREDERICA S. WILSON,FREDERICA,,DEMOCRAT,0,0,FALSE
2016,FL,25,ALINA VALDES,ALINA,,DEMOCRAT,95319,253240,FALSE
2016,FL,25,MARIO DIAZ-BALART,MARIO,,REPUBLICAN,157921,253240,FALSE
2016,FL,26,JOSE PEIXOTO,JOSE,,NONE,16502,280542,FALSE
2016,FL,26,CARLOS CURBELO,CARLOS,,REPUBLICAN,148547,280542,FALSE
2016,FL,26,JOE GARCIA,JOE,,DEMOCRAT,115493,280542,FALSE
2016,FL,27,ILEANA ROS-LEHTINEN,ILEANA,,REPUBLICAN,157917,287677,FALSE
2016,FL,27,SCOTT FUHRMAN,SCOTT,,DEMOCRAT,129760,287677,FALSE
2016,GA,1,,#VALUE!,,,869,211112,FALSE
2016,GA,1,"EARL L. """"BUDDY"""" CARTER",EARL,,REPUBLICAN,210243,211112,FALSE
2016,GA,2,"SANFORD D. BISHOP, JR.",SANFORD,,DEMOCRAT,148543,242599,FALSE
2016,GA,2,GREG DUKE,GREG,,REPUBLICAN,94056,242599,FALSE
2016,GA,3,ANGELA PENDLEY,ANGELA,,DEMOCRAT,95969,303187,FALSE
2016,GA,3,DREW FERGUSON,DREW,,REPUBLICAN,207218,303187,FALSE
2016,GA,4,"HENRY C. """"HANK"""" JOHNSON, JR.",HENRY,,DEMOCRAT,220146,290739,FALSE
2016,GA,4,VICTOR ARMENDARIZ,VICTOR,,REPUBLICAN,70593,290739,FALSE
2016,GA,5,DOUGLAS BELL,DOUGLAS,,REPUBLICAN,46768,300549,FALSE
2016,GA,5,JOHN LEWIS,JOHN,,DEMOCRAT,253781,300549,FALSE
2016,GA,6,RODNEY STOOKSBURY,RODNEY,,DEMOCRAT,124917,326005,FALSE
2016,GA,6,TOM PRICE,TOM,,REPUBLICAN,201088,326005,FALSE
2016,GA,7,RASHID MALIK,RASHID,,DEMOCRAT,114220,288301,FALSE
2016,GA,7,ROB WOODALL,ROB,,REPUBLICAN,174081,288301,FALSE
2016,GA,8,AUSTIN SCOTT,AUSTIN,,REPUBLICAN,173983,257208,FALSE
2016,GA,8,JAMES NEAL HARRIS,JAMES,,DEMOCRAT,83225,257208,FALSE
2016,GA,9,DOUG COLLINS,DOUG,,REPUBLICAN,256535,256535,FALSE
2016,GA,10,,#VALUE!,,,210,244821,FALSE
2016,GA,10,JODY B. HICE,JODY,,REPUBLICAN,243725,244821,FALSE
2016,GA,10,,#VALUE!,,,886,244821,FALSE
2016,GA,11,BARRY LOUDERMILK,BARRY,,REPUBLICAN,217935,323318,FALSE
2016,GA,11,DON WILSON,DON,,DEMOCRAT,105383,323318,FALSE
2016,GA,12,RICK W. ALLEN,RICK,,REPUBLICAN,159492,258912,FALSE
2016,GA,12,PATRICIA C. MCCRACKEN,PATRICIA,,DEMOCRAT,99420,258912,FALSE
2016,GA,13,DAVID SCOTT,DAVID,,DEMOCRAT,252833,252833,FALSE
2016,GA,14,TOM GRAVES,TOM,,REPUBLICAN,216743,216743,FALSE
2016,HI,1,"CALVIN """"G"""" GRIFFIN",CALVIN,,NONE,4381,213531,FALSE
2016,HI,1,BLANK VOTE,BLANK,,,11013,213531,FALSE
2016,HI,1,COLLEEN WAKAKO HANABUSA,COLLEEN,,DEMOCRAT,145417,213531,FALSE
2016,HI,1,OVER VOTE,OVER,,,161,213531,FALSE
2016,HI,1,ALAN J. K. YIM,ALAN,,LIBERTARIAN,6601,213531,FALSE
2016,HI,1,"SHIRLENE D. """"SHIRL"""" OSTROV",SHIRLENE,,REPUBLICAN,45958,213531,FALSE
2016,HI,2,ANGELA AULANI KAAIHUE,ANGELA,,REPUBLICAN,39668,224133,FALSE
2016,HI,2,BLANK VOTE,BLANK,,,13483,224133,FALSE
2016,HI,2,TULSI GABBARD,TULSI,,DEMOCRAT,170848,224133,FALSE
2016,HI,2,OVER VOTE,OVER,,,134,224133,FALSE
2016,ID,1,RA_L R. LABRADOR,RA_L,,REPUBLICAN,242252,355357,FALSE
2016,ID,1,,#VALUE!,,,53,355357,FALSE
2016,ID,1,JAMES PIOTROWSKI,JAMES,,DEMOCRAT,113052,355357,FALSE
2016,ID,2,MICHAEL K. SIMPSON,MICHAEL,,REPUBLICAN,205292,326237,FALSE
2016,ID,2,ANTHONY TOMKINS,ANTHONY,,CONSTITUTION,25005,326237,FALSE
2016,ID,2,JENNIFER MARTINEZ,JENNIFER,,DEMOCRAT,95940,326237,FALSE
2016,IL,1,BOBBY L. RUSH,BOBBY,,DEMOCRAT,234037,315862,FALSE
2016,IL,1,,#VALUE!,,,8,315862,FALSE
2016,IL,1,"AUGUST """"O'NEILL"""" DEUSER",AUGUST,,REPUBLICAN,81817,315862,FALSE
2016,IL,2,JOHN F. MORROW,JOHN,,REPUBLICAN,59471,294522,FALSE
2016,IL,2,ROBIN L. KELLY,ROBIN,,DEMOCRAT,235051,294522,FALSE
2016,IL,3,DANIEL LIPINSKI,DANIEL,,DEMOCRAT,225320,225411,FALSE
2016,IL,3,DIANE HARRIS,DIANE,,,91,225411,FALSE
2016,IL,4,LUIS V. GUTI_RREZ,LUIS,,DEMOCRAT,171297,171297,FALSE
2016,IL,5,VINCE KOLBER,VINCE,,REPUBLICAN,86222,313724,FALSE
2016,IL,5,MIKE QUIGLEY,MIKE,,DEMOCRAT,212842,313724,FALSE
2016,IL,5,,#VALUE!,,,3,313724,FALSE
2016,IL,5,ROB SHERMAN,ROB,,GREEN,14657,313724,FALSE
2016,IL,6,PETER J. ROSKAM,PETER,,REPUBLICAN,208555,352146,FALSE
2016,IL,6,AMANDA HOWLAND,AMANDA,,DEMOCRAT,143591,352146,FALSE
2016,IL,7,JEFFREY A. LEEF,JEFFREY,,REPUBLICAN,46882,297466,FALSE
2016,IL,7,DANNY K. DAVIS,DANNY,,DEMOCRAT,250584,297466,FALSE
2016,IL,8,RAJA KRISHNAMOORTHI,RAJA,,DEMOCRAT,144954,248571,FALSE
2016,IL,8,"PETER """"PETE"""" DICIANNI",PETER,,REPUBLICAN,103617,248571,FALSE
2016,IL,9,JOAN MCCARTHY LASONDE,JOAN,,REPUBLICAN,109550,326948,FALSE
2016,IL,9,JANICE D. SCHAKOWSKY,JANICE,,DEMOCRAT,217306,326948,FALSE
2016,IL,9,,#VALUE!,,,79,326948,FALSE
2016,IL,9,,#VALUE!,,,13,326948,FALSE
2016,IL,10,,#VALUE!,,,26,285996,FALSE
2016,IL,10,BRAD SCHNEIDER,BRAD,,DEMOCRAT,150435,285996,FALSE
2016,IL,10,ROBERT J. DOLD,ROBERT,,REPUBLICAN,135535,285996,FALSE
2016,IL,11,TONIA KHOURI,TONIA,,REPUBLICAN,108995,275573,FALSE
2016,IL,11,BILL FOSTER,BILL,,DEMOCRAT,166578,275573,FALSE
2016,IL,12,"CHARLES """"C. J."""" BARICEVIC",CHARLES,,DEMOCRAT,124246,313002,FALSE
2016,IL,12,MIKE BOST,MIKE,,REPUBLICAN,169976,313002,FALSE
2016,IL,12,PAULA BRADSHAW,PAULA,,GREEN,18780,313002,FALSE
2016,IL,13,MARK D. WICKLUND,MARK,,DEMOCRAT,126811,314394,FALSE
2016,IL,13,RODNEY DAVIS,RODNEY,,REPUBLICAN,187583,314394,FALSE
2016,IL,14,JIM WALZ,JIM,,DEMOCRAT,137589,338097,FALSE
2016,IL,14,RANDY HULTGREN,RANDY,,REPUBLICAN,200508,338097,FALSE
2016,IL,15,JOHN SHIMKUS,JOHN,,REPUBLICAN,274554,274554,FALSE
2016,IL,16,,#VALUE!,,,131,259853,FALSE
2016,IL,16,ADAM KINZINGER,ADAM,,REPUBLICAN,259722,259853,FALSE
2016,IL,17,PATRICK HARLAN,PATRICK,,REPUBLICAN,113943,287068,FALSE
2016,IL,17,CHERI BUSTOS,CHERI,,DEMOCRAT,173125,287068,FALSE
2016,IL,18,DARIN LAHOOD,DARIN,,REPUBLICAN,250506,347283,FALSE
2016,IL,18,,#VALUE!,,,7,347283,FALSE
2016,IL,18,JUNIUS RODRIGUEZ,JUNIUS,,DEMOCRAT,96770,347283,FALSE
2016,IN,1,DONNA DUNN,DONNA,,LIBERTARIAN,47051,254583,FALSE
2016,IN,1,,#VALUE!,,,17,254583,FALSE
2016,IN,1,PETER J. VISCLOSKY,PETER,,DEMOCRAT,207515,254583,FALSE
2016,IN,2,LYNN C. COLEMAN,LYNN,,DEMOCRAT,102401,277357,FALSE
2016,IN,2,RON CENKUSH,RON,,LIBERTARIAN,10601,277357,FALSE
2016,IN,2,JACKIE WALORSKI,JACKIE,,REPUBLICAN,164355,277357,FALSE
2016,IN,3,PEPPER SNYDER,PEPPER,,LIBERTARIAN,19828,287247,FALSE
2016,IN,3,TOMMY A. SCHRADER,TOMMY,,DEMOCRAT,66023,287247,FALSE
2016,IN,3,JIM BANKS,JIM,,REPUBLICAN,201396,287247,FALSE
2016,IN,4,STEVEN M. MAYORAS,STEVEN,,LIBERTARIAN,14766,299434,FALSE
2016,IN,4,JOHN DALE,JOHN,,DEMOCRAT,91256,299434,FALSE
2016,IN,4,TODD ROKITA,TODD,,REPUBLICAN,193412,299434,FALSE
2016,IN,5,MATTHEW WITTLIEF,MATTHEW,,LIBERTARIAN,15329,361135,FALSE
2016,IN,5,ANGELA DEMAREE,ANGELA,,DEMOCRAT,123849,361135,FALSE
2016,IN,5,SUSAN W. BROOKS,SUSAN,,REPUBLICAN,221957,361135,FALSE
2016,IN,6,BARRY WELSH,BARRY,,DEMOCRAT,79135,296385,FALSE
2016,IN,6,LUKE MESSER,LUKE,,REPUBLICAN,204920,296385,FALSE
2016,IN,6,RICH TURVEY,RICH,,LIBERTARIAN,12330,296385,FALSE
2016,IN,7,"CATHERINE """"CAT"""" PING",CATHERINE,,REPUBLICAN,94456,264670,FALSE
2016,IN,7,ANDR_ CARSON,ANDR_,,DEMOCRAT,158739,264670,FALSE
2016,IN,7,DREW THOMPSON,DREW,,LIBERTARIAN,11475,264670,FALSE
2016,IN,8,LARRY BUCSHON,LARRY,,REPUBLICAN,187702,294713,FALSE
2016,IN,8,ANDREW HORNING,ANDREW,,LIBERTARIAN,13655,294713,FALSE
2016,IN,8,RON DRAKE,RON,,DEMOCRAT,93356,294713,FALSE
2016,IN,9,SHELLI YODER,SHELLI,,DEMOCRAT,130627,322843,FALSE
2016,IN,9,TREY HOLLINGSWORTH,TREY,,REPUBLICAN,174791,322843,FALSE
2016,IN,9,RUSSELL BROOKSBANK,RUSSELL,,LIBERTARIAN,17425,322843,FALSE
